X1_sexo,X2_zona,X3_ciclo,X4_ingreso_familiar,X5_trabaja,X6_beca,X7_educ_jefe,X8_tam_familiar,X9_asistencia,X10_cursos_desaprobados,X11_promedio_final
Masculino,Rural,10,1901.21,No,No,Primaria,4,94.3,0,14.27
Masculino,Urbana,4,830.47,No,No,Sin educación,5,82.4,1,12.56
Femenino,Urbana,1,2612.83,No,No,Secundaria,6,87.8,2,13.39
Masculino,Rural,1,745.42,No,No,Sin educación,8,68.8,3,11.0
Femenino,Urbana,3,4814.62,No,No,Superior técnica,6,87.0,1,15.21
Masculino,Rural,8,1380.0,Sí,No,Secundaria,6,65.3,5,11.76
Masculino,Urbana,4,1159.92,No,No,Secundaria,3,88.6,0,14.67
Masculino,Rural,8,1671.45,No,No,Secundaria,5,82.8,1,14.42
Masculino,Rural,4,721.31,No,Sí,Primaria,2,88.0,0,13.63
Femenino,Urbana,10,2453.75,Sí,Sí,Primaria,3,86.1,1,14.25
Masculino,Rural,6,853.11,Sí,Sí,Sin educación,3,87.6,2,12.35
Masculino,Rural,9,1194.19,Sí,No,Secundaria,5,75.9,1,11.4
Masculino,Urbana,2,1360.69,Sí,No,Secundaria,6,69.3,7,9.29
Femenino,Urbana,3,1243.21,Sí,Sí,Superior técnica,3,80.2,0,16.59
Femenino,Rural,1,597.32,Sí,No,Primaria,7,74.7,2,10.9
Masculino,Rural,5,530.86,Sí,No,Primaria,9,72.1,4,10.09
Masculino,Rural,5,1343.49,No,No,Secundaria,5,81.3,1,13.72
Femenino,Urbana,9,5207.34,No,No,Superior técnica,8,82.3,0,14.43
Masculino,Rural,4,2495.23,No,No,Superior universitaria,5,82.2,3,14.23
Femenino,Urbana,3,2626.16,Sí,No,Primaria,11,72.0,1,13.03
Femenino,Rural,8,1767.99,No,No,Primaria,7,84.7,2,12.39
Masculino,Rural,3,1400.74,No,No,Primaria,2,83.4,1,13.77
Femenino,Rural,5,1798.67,Sí,No,Primaria,4,70.8,0,13.15
Masculino,Urbana,2,3795.02,No,No,Secundaria,6,94.9,0,15.02
Masculino,Urbana,4,1667.76,No,No,Superior técnica,4,77.9,1,12.97
Femenino,Rural,3,687.96,Sí,No,Primaria,7,79.8,1,10.35
Masculino,Urbana,4,7876.51,No,No,Superior universitaria,5,88.4,1,16.88
Masculino,Urbana,4,1599.96,No,No,Superior universitaria,3,80.7,1,12.77
Masculino,Urbana,5,2668.86,No,No,Secundaria,4,81.3,4,11.56
Masculino,Rural,1,447.34,Sí,No,Primaria,6,80.1,5,10.87
Masculino,Rural,4,510.59,No,No,Primaria,6,85.1,1,13.98
Femenino,Rural,3,733.57,Sí,No,Secundaria,6,59.1,2,11.2
Masculino,Urbana,9,1861.01,No,No,Superior técnica,3,88.8,0,17.01
Femenino,Rural,9,1758.23,Sí,No,Secundaria,4,74.7,2,11.64
Masculino,Urbana,1,818.38,Sí,No,Primaria,5,77.6,1,12.49
Masculino,Rural,1,400.75,Sí,No,Sin educación,2,75.1,5,9.17
Femenino,Rural,2,1657.02,No,No,Secundaria,8,94.0,3,11.55
Masculino,Urbana,8,3895.13,Sí,No,Superior universitaria,6,88.7,0,15.74
Femenino,Rural,2,1471.08,Sí,No,Superior universitaria,6,80.4,1,14.18
Masculino,Urbana,4,2608.94,No,Sí,Sin educación,5,85.5,2,12.99
Masculino,Rural,8,703.9,Sí,Sí,Primaria,2,76.5,2,12.65
Femenino,Urbana,2,1357.22,No,No,Superior técnica,5,97.2,1,15.33
Masculino,Rural,3,838.32,Sí,No,Primaria,6,62.1,3,10.13
Femenino,Rural,2,670.5,Sí,No,Superior técnica,6,84.7,5,11.8
Femenino,Urbana,2,2028.76,No,No,Secundaria,2,84.0,2,14.82
Masculino,Rural,1,1464.89,Sí,No,Primaria,2,76.7,4,11.13
Masculino,Rural,2,1365.26,Sí,Sí,Secundaria,7,80.9,2,12.41
Femenino,Urbana,2,978.67,Sí,No,Primaria,7,70.3,4,10.02
Femenino,Rural,4,732.53,No,Sí,Secundaria,9,78.8,0,14.38
Femenino,Rural,2,2673.6,No,No,Secundaria,5,86.3,0,13.54
Femenino,Urbana,6,5193.08,No,No,Superior universitaria,5,84.2,2,13.21
Femenino,Rural,1,558.67,No,No,Primaria,7,79.6,2,12.44
Masculino,Urbana,7,4187.75,No,No,Superior universitaria,2,100.0,0,16.06
Femenino,Urbana,4,2290.63,No,No,Superior técnica,2,87.5,0,14.57
Femenino,Urbana,10,3543.11,No,No,Secundaria,4,81.6,0,14.4
Femenino,Rural,3,962.03,Sí,No,Primaria,11,68.7,5,11.88
Femenino,Urbana,8,2153.14,Sí,No,Primaria,10,78.0,0,12.88
Femenino,Rural,2,1473.95,No,No,Primaria,5,92.1,0,13.22
Masculino,Rural,1,2061.71,Sí,No,Sin educación,3,84.1,7,8.7
Femenino,Urbana,3,1402.87,No,No,Primaria,5,86.2,2,13.61
Masculino,Rural,5,541.17,No,No,Primaria,5,75.3,1,11.81
Masculino,Urbana,7,1406.14,No,No,Secundaria,5,81.6,0,13.26
Masculino,Rural,6,1050.7,Sí,Sí,Sin educación,4,76.3,2,12.59
Femenino,Urbana,9,6528.61,No,No,Primaria,5,79.9,0,14.52
Masculino,Rural,7,1416.78,No,No,Primaria,11,79.2,0,13.02
Masculino,Rural,8,1171.6,No,No,Secundaria,6,81.4,1,13.48
Masculino,Rural,5,400.37,Sí,Sí,Sin educación,7,69.9,0,11.69
Femenino,Rural,3,858.76,Sí,No,Primaria,7,79.0,2,12.35
Femenino,Rural,6,1003.56,No,Sí,Sin educación,9,90.2,2,12.98
Masculino,Rural,5,372.13,Sí,No,Secundaria,1,60.7,3,10.71
Femenino,Rural,5,608.46,Sí,No,Primaria,9,61.3,4,10.74
Masculino,Urbana,2,1186.1,Sí,Sí,Primaria,4,75.8,1,14.07
Femenino,Rural,5,883.35,Sí,No,Superior técnica,7,69.6,3,11.63
Masculino,Rural,2,218.55,Sí,Sí,Sin educación,7,86.5,0,13.98
Femenino,Urbana,1,2413.21,No,No,Superior universitaria,2,92.3,1,15.72
Femenino,Urbana,10,2449.03,Sí,No,Secundaria,7,65.1,1,12.56
Femenino,Urbana,10,5235.4,No,No,Secundaria,5,89.7,0,16.05
Femenino,Rural,5,1961.44,Sí,No,Secundaria,7,64.3,3,11.09
Femenino,Urbana,8,2545.86,No,No,Superior técnica,1,81.5,1,14.12
Femenino,Urbana,8,1120.03,Sí,No,Primaria,3,70.9,7,10.41
Femenino,Urbana,1,16093.79,No,No,Secundaria,9,97.5,0,14.42
Masculino,Urbana,1,1721.37,Sí,No,Superior técnica,3,71.3,3,10.81
Masculino,Urbana,1,6979.95,No,No,Superior técnica,6,93.0,2,14.31
Masculino,Urbana,10,686.35,No,Sí,Secundaria,4,93.5,0,16.63
Femenino,Urbana,4,2624.9,No,No,Superior universitaria,4,83.7,1,14.09
Femenino,Rural,6,1628.12,No,No,Primaria,7,79.7,1,13.81
Masculino,Rural,9,407.02,Sí,No,Superior universitaria,3,75.4,1,13.13
Femenino,Urbana,1,2319.94,No,No,Superior universitaria,6,89.9,2,14.78
Femenino,Urbana,2,777.7,No,No,Superior técnica,4,91.9,1,14.45
Masculino,Rural,1,1004.35,Sí,No,Sin educación,5,76.7,3,11.25
Femenino,Rural,2,2147.25,No,Sí,Primaria,2,94.2,1,14.46
Femenino,Urbana,1,2542.21,No,No,Superior universitaria,3,85.9,1,13.78
Masculino,Rural,4,674.51,Sí,No,Sin educación,7,68.0,1,10.6
Femenino,Rural,8,450.48,No,No,Primaria,8,75.5,0,14.3
Femenino,Rural,5,647.74,Sí,Sí,Superior técnica,4,82.3,0,15.17
Femenino,Urbana,2,2309.99,No,No,Primaria,8,100.0,2,14.55
Femenino,Rural,5,2340.47,No,No,Secundaria,2,90.6,0,15.48
Femenino,Rural,6,526.58,Sí,No,Sin educación,6,75.7,3,12.25
Masculino,Urbana,5,1930.11,No,Sí,Superior técnica,5,97.4,1,15.45
Masculino,Rural,4,772.41,No,Sí,Sin educación,4,74.5,0,13.03
Masculino,Urbana,9,2439.57,Sí,No,Secundaria,6,72.3,2,13.66
Masculino,Rural,2,1090.47,No,No,Secundaria,10,82.3,2,12.62
Femenino,Rural,9,388.04,Sí,Sí,Sin educación,5,67.7,3,11.12
Masculino,Rural,6,1806.09,No,No,Primaria,7,88.5,1,13.31
Femenino,Rural,10,696.29,No,No,Primaria,4,95.7,1,14.01
Masculino,Urbana,8,1807.27,No,No,Secundaria,3,94.6,3,13.54
Femenino,Urbana,2,2935.88,No,Sí,Superior universitaria,6,92.1,0,16.42
Masculino,Rural,10,840.43,No,No,Primaria,8,86.5,3,12.13
Masculino,Urbana,7,4045.75,No,No,Superior universitaria,5,97.8,0,16.13
Masculino,Urbana,2,3736.16,No,No,Secundaria,3,96.2,2,14.03
Masculino,Rural,2,635.83,Sí,No,Sin educación,6,76.6,2,10.42
Masculino,Urbana,2,1331.31,No,No,Primaria,4,83.9,2,14.46
Femenino,Urbana,7,2627.34,Sí,No,Secundaria,4,69.8,4,11.2
Femenino,Rural,7,913.22,Sí,Sí,Secundaria,5,77.6,1,14.11
Masculino,Urbana,4,2915.74,No,No,Primaria,3,83.7,3,11.77
Femenino,Rural,8,414.76,No,No,Primaria,6,75.2,2,11.72
Femenino,Rural,8,1499.05,Sí,No,Primaria,1,76.6,3,10.67
Masculino,Urbana,5,983.29,No,Sí,Sin educación,9,96.7,0,14.01
Masculino,Rural,1,1182.68,Sí,No,Secundaria,7,76.6,5,10.81
Masculino,Urbana,1,4368.52,No,No,Superior técnica,6,86.9,0,16.73
Masculino,Rural,5,1063.51,No,Sí,Sin educación,6,74.6,0,13.41
Femenino,Rural,2,971.05,Sí,No,Primaria,8,75.2,2,10.71
Masculino,Rural,3,884.31,Sí,No,Primaria,8,68.6,1,11.18
Masculino,Rural,8,1330.68,Sí,Sí,Sin educación,2,68.5,4,10.7
Masculino,Rural,3,1528.1,No,No,Primaria,5,94.7,1,14.21
Femenino,Rural,1,1377.21,No,No,Primaria,2,81.1,4,10.12
Femenino,Rural,2,834.68,No,Sí,Sin educación,4,81.9,4,11.38
Masculino,Urbana,3,1020.39,No,No,Primaria,2,84.4,3,12.15
Masculino,Rural,8,1469.06,Sí,No,Secundaria,5,67.5,3,11.83
Femenino,Rural,4,1644.62,No,Sí,Sin educación,4,94.0,0,14.1
Femenino,Rural,7,1185.87,No,Sí,Secundaria,3,91.8,1,15.89
Masculino,Urbana,1,2139.2,No,No,Superior técnica,4,76.6,0,15.01
Femenino,Rural,2,1159.6,No,No,Primaria,5,94.6,0,15.14
Masculino,Rural,7,1891.08,No,No,Secundaria,5,81.0,1,13.82
Masculino,Rural,3,805.53,No,No,Primaria,5,85.5,0,12.89
Femenino,Urbana,2,4139.92,No,No,Superior técnica,4,88.8,1,13.35
Masculino,Rural,3,490.15,Sí,No,Primaria,3,71.4,2,11.55
Masculino,Urbana,3,2136.71,No,No,Primaria,5,87.6,2,14.32
Femenino,Urbana,5,3872.33,No,No,Superior universitaria,7,95.9,0,15.92
Masculino,Urbana,5,2629.32,Sí,No,Superior técnica,3,62.2,0,12.3
Masculino,Urbana,4,887.74,No,No,Superior técnica,2,91.0,1,15.53
Femenino,Rural,2,922.41,No,No,Primaria,9,90.4,2,12.83
Masculino,Rural,6,381.82,No,Sí,Sin educación,9,81.1,1,14.43
Femenino,Rural,6,1062.26,No,No,Primaria,7,77.9,0,11.56
Femenino,Urbana,8,2124.81,Sí,No,Secundaria,6,68.2,5,11.53
Masculino,Rural,3,529.72,Sí,No,Sin educación,5,71.3,4,8.87
Femenino,Rural,9,1432.56,No,No,Primaria,8,72.6,3,10.89
Femenino,Rural,5,278.23,Sí,Sí,Primaria,7,74.2,3,10.71
Masculino,Rural,2,639.85,No,No,Sin educación,5,83.4,3,11.44
Femenino,Urbana,1,1465.34,No,No,Sin educación,1,82.5,2,12.56
Masculino,Rural,3,710.75,Sí,Sí,Secundaria,3,79.7,2,11.13
Masculino,Urbana,2,1421.51,Sí,No,Secundaria,7,70.0,2,12.42
Masculino,Urbana,4,699.28,Sí,No,Superior técnica,5,73.6,1,12.75
Femenino,Rural,3,796.77,No,Sí,Secundaria,5,96.5,1,13.47
Masculino,Rural,5,884.38,Sí,No,Sin educación,5,73.1,1,12.25
Masculino,Urbana,4,924.35,No,Sí,Secundaria,3,91.7,1,14.14
Masculino,Rural,1,932.5,Sí,No,Primaria,4,80.4,4,10.43
Femenino,Urbana,5,1573.34,Sí,Sí,Secundaria,5,81.9,4,12.26
Femenino,Rural,10,1611.75,Sí,No,Primaria,11,73.3,0,13.08
Masculino,Rural,9,1386.99,Sí,Sí,Secundaria,6,84.1,2,13.67
Femenino,Rural,2,732.08,No,No,Secundaria,5,92.6,3,11.71
Femenino,Rural,3,961.57,Sí,No,Secundaria,6,75.3,6,8.85
Masculino,Rural,10,890.12,Sí,Sí,Primaria,6,81.0,2,14.02
Femenino,Urbana,7,4069.04,No,No,Superior universitaria,3,89.8,0,15.43
Masculino,Rural,5,821.0,No,No,Secundaria,6,94.3,0,13.85
Masculino,Rural,4,448.97,No,No,Sin educación,6,82.7,0,14.24
Masculino,Rural,8,537.22,Sí,No,Primaria,7,62.4,2,9.78
Femenino,Rural,9,394.9,Sí,No,Primaria,4,73.9,4,10.75
Femenino,Urbana,2,1066.39,No,No,Secundaria,5,90.7,0,15.06
Masculino,Urbana,1,476.04,No,No,Secundaria,7,86.3,0,15.33
Femenino,Urbana,6,2404.54,No,No,Secundaria,7,80.8,1,14.78
Masculino,Rural,1,410.33,No,No,Sin educación,4,86.1,3,11.79
Masculino,Urbana,6,2150.7,No,No,Secundaria,3,86.7,2,11.78
Masculino,Rural,4,1500.05,Sí,No,Secundaria,8,74.8,0,13.37
Masculino,Urbana,10,2628.82,No,No,Secundaria,5,77.8,2,13.3
Masculino,Rural,6,1324.92,No,No,Primaria,7,82.4,1,13.53
Masculino,Urbana,1,2782.4,Sí,No,Secundaria,1,72.7,5,11.11
Femenino,Rural,4,443.65,Sí,No,Sin educación,3,72.3,2,12.44
Masculino,Rural,9,2137.03,Sí,No,Primaria,2,70.6,1,13.02
Femenino,Rural,4,1018.93,Sí,No,Secundaria,4,65.5,5,10.35
Femenino,Rural,1,842.94,Sí,No,Sin educación,5,83.3,4,11.67
Femenino,Rural,4,910.23,No,No,Primaria,5,85.6,1,11.98
Masculino,Urbana,3,1624.37,Sí,Sí,Superior universitaria,4,77.6,0,14.94
Femenino,Urbana,3,3025.86,No,No,Secundaria,6,91.9,1,14.49
Masculino,Rural,8,3190.99,Sí,No,Superior técnica,3,71.1,1,12.42
Masculino,Rural,1,1525.02,No,No,Secundaria,5,85.3,1,13.49
Femenino,Urbana,1,2786.8,No,No,Primaria,5,86.0,1,12.6
Masculino,Rural,2,2357.8,No,No,Superior universitaria,6,93.5,0,15.96
Masculino,Urbana,5,1235.71,Sí,No,Superior técnica,7,60.9,2,11.8
Masculino,Urbana,6,2120.74,No,No,Superior universitaria,4,79.5,1,16.36
Masculino,Rural,6,1705.12,Sí,No,Primaria,5,78.3,2,12.12
Femenino,Rural,4,1341.78,No,No,Secundaria,13,72.3,0,13.72
Femenino,Rural,3,466.69,Sí,No,Sin educación,10,79.5,2,12.41
Femenino,Rural,10,1857.29,No,No,Superior técnica,5,93.8,1,14.87
Femenino,Urbana,2,1862.83,No,No,Secundaria,3,100.0,2,13.6
Femenino,Urbana,8,554.29,No,No,Sin educación,3,89.9,1,14.24
Masculino,Rural,7,3194.24,Sí,No,Superior técnica,4,79.4,2,12.19
Masculino,Urbana,8,1656.39,No,No,Superior universitaria,3,95.8,1,16.02
Masculino,Urbana,8,1213.03,No,No,Superior universitaria,5,87.5,0,15.24
Femenino,Urbana,10,3358.6,No,No,Sin educación,3,93.0,1,14.97
Masculino,Urbana,2,1200.26,No,No,Sin educación,4,84.7,3,11.37
Masculino,Rural,6,1098.44,Sí,Sí,Secundaria,6,73.2,1,12.55
Femenino,Rural,8,780.89,No,No,Superior técnica,6,98.0,1,15.57
Femenino,Rural,1,654.57,Sí,No,Superior técnica,4,68.9,3,11.03
Femenino,Rural,7,1380.37,No,No,Primaria,8,89.5,2,14.44
Femenino,Urbana,9,2707.87,No,No,Secundaria,4,82.6,1,16.54
Masculino,Rural,7,1939.97,No,No,Superior técnica,5,78.8,2,12.2
Femenino,Urbana,2,1262.65,No,No,Superior universitaria,2,79.4,2,13.56
Masculino,Rural,2,842.85,Sí,Sí,Primaria,9,84.4,3,11.28
Femenino,Rural,7,700.94,Sí,No,Sin educación,6,81.5,3,11.93
Femenino,Rural,2,622.3,Sí,No,Superior técnica,7,80.7,2,12.71
Masculino,Urbana,2,2915.0,No,No,Superior universitaria,3,83.5,3,12.03
Masculino,Rural,7,1979.98,No,No,Primaria,3,86.7,1,13.57
Femenino,Urbana,4,3593.44,No,No,Secundaria,6,94.2,0,15.79
Femenino,Urbana,6,1681.61,No,No,Superior técnica,4,80.8,2,12.96
Masculino,Rural,8,1146.61,Sí,No,Primaria,3,88.8,4,11.04
Masculino,Rural,5,1117.01,No,Sí,Primaria,5,90.9,4,13.46
Femenino,Rural,4,1869.95,Sí,No,Superior universitaria,10,79.2,1,13.56
Masculino,Rural,3,1255.44,Sí,No,Primaria,7,70.2,2,12.08
Masculino,Urbana,1,2455.59,No,Sí,Secundaria,7,99.1,1,15.2
Masculino,Rural,10,663.23,No,No,Secundaria,7,97.6,0,16.02
Femenino,Urbana,4,2663.84,No,No,Primaria,2,93.3,1,15.0
Femenino,Rural,6,2322.97,No,No,Secundaria,8,87.4,0,13.6
Masculino,Urbana,7,4335.22,No,No,Superior técnica,5,82.4,3,13.35
Masculino,Rural,4,892.78,Sí,No,Sin educación,1,75.4,4,9.71
Masculino,Rural,2,326.7,Sí,Sí,Sin educación,6,72.1,6,9.02
Masculino,Rural,1,1445.19,Sí,Sí,Secundaria,5,73.3,6,8.65
Femenino,Rural,1,1109.48,Sí,No,Primaria,3,80.5,7,9.34
Masculino,Urbana,4,2070.46,No,No,Secundaria,4,78.7,4,11.82
Masculino,Rural,7,505.79,Sí,No,Sin educación,5,68.4,2,11.98
Femenino,Rural,4,1632.94,Sí,Sí,Superior técnica,6,78.0,4,10.94
Masculino,Rural,2,1460.15,Sí,No,Secundaria,6,67.6,8,8.65
Femenino,Urbana,1,1647.4,Sí,No,Secundaria,8,77.4,5,12.63
Femenino,Urbana,6,1685.33,Sí,No,Secundaria,4,72.5,2,11.84
Femenino,Urbana,6,1383.33,No,No,Sin educación,5,81.4,4,12.0
Masculino,Rural,4,2561.68,Sí,No,Superior universitaria,9,73.8,5,11.71
Femenino,Rural,7,395.54,No,Sí,Sin educación,6,92.1,0,14.45
Masculino,Urbana,3,1157.42,No,No,Secundaria,3,86.1,0,15.63
Femenino,Urbana,2,1190.29,Sí,No,Superior técnica,5,76.7,4,11.17
Femenino,Urbana,7,3853.84,Sí,No,Superior universitaria,5,78.4,1,14.86
Masculino,Urbana,8,3490.8,No,No,Secundaria,2,85.3,2,13.08
Masculino,Rural,2,929.45,No,No,Primaria,6,90.1,2,14.26
Masculino,Urbana,7,1405.91,Sí,No,Primaria,5,70.8,4,10.72
Masculino,Urbana,1,3140.51,No,No,Primaria,6,92.0,4,12.58
Femenino,Rural,9,1692.52,Sí,No,Secundaria,8,59.9,4,9.52
Femenino,Rural,5,964.98,No,Sí,Primaria,8,92.2,1,14.15
Femenino,Rural,3,849.47,No,Sí,Primaria,3,91.2,1,13.41
Femenino,Rural,9,929.75,Sí,No,Secundaria,5,76.9,2,11.37
Masculino,Rural,7,591.14,Sí,No,Secundaria,3,73.1,1,12.92
Femenino,Urbana,1,3156.93,No,No,Superior universitaria,4,100.0,0,16.34
Masculino,Rural,7,321.14,No,No,Primaria,5,86.6,0,15.05
Femenino,Rural,1,1040.39,Sí,No,Superior técnica,6,72.8,3,12.92
Masculino,Rural,6,605.16,Sí,No,Sin educación,5,72.4,2,9.92
Masculino,Rural,1,1194.83,Sí,No,Primaria,4,74.6,2,12.34
Femenino,Urbana,8,948.85,No,No,Primaria,4,86.7,2,13.01
Femenino,Rural,1,828.59,No,No,Primaria,4,88.2,1,14.83
Femenino,Rural,2,484.46,No,No,Superior técnica,9,78.8,1,14.48
Masculino,Rural,5,326.39,No,Sí,Secundaria,9,87.2,2,12.62
Femenino,Urbana,8,1736.61,Sí,No,Primaria,6,74.6,1,14.0
Femenino,Urbana,1,1394.96,No,No,Secundaria,5,97.2,0,15.96
Femenino,Rural,6,164.73,Sí,No,Sin educación,4,77.8,7,7.03
Masculino,Rural,1,961.79,No,No,Primaria,5,80.8,2,13.19
Femenino,Rural,3,1965.21,Sí,No,Secundaria,6,80.0,2,12.92
Masculino,Urbana,5,5095.76,No,No,Primaria,5,78.9,3,13.49
Femenino,Urbana,6,5752.49,No,No,Secundaria,10,98.7,1,15.66
Femenino,Rural,4,1320.77,Sí,No,Secundaria,7,72.5,2,11.3
Masculino,Urbana,2,1920.16,No,No,Superior universitaria,6,92.5,0,15.09
Femenino,Urbana,6,2045.47,No,No,Primaria,3,92.4,1,14.25
Masculino,Urbana,4,1286.18,No,No,Superior universitaria,6,86.8,0,14.64
Femenino,Rural,5,1897.63,Sí,No,Secundaria,5,63.5,4,10.15
Femenino,Urbana,7,663.29,No,Sí,Superior técnica,8,91.8,0,17.08
Masculino,Rural,3,2743.9,No,Sí,Primaria,2,85.3,1,12.28
Masculino,Rural,4,334.28,No,Sí,Primaria,7,99.1,1,14.46
Masculino,Urbana,6,1701.96,Sí,No,Secundaria,5,66.1,3,11.4
Femenino,Urbana,1,3571.49,Sí,No,Secundaria,5,81.1,2,12.51
Femenino,Urbana,3,4409.51,No,No,Secundaria,5,93.0,0,15.14
Femenino,Rural,1,829.45,Sí,No,Primaria,5,69.1,4,9.91
Femenino,Urbana,4,2722.0,Sí,No,Secundaria,6,70.6,0,13.29
Masculino,Urbana,2,5111.89,No,No,Secundaria,9,90.2,1,14.63
Femenino,Urbana,3,1607.79,No,No,Secundaria,3,88.7,0,14.88
Masculino,Urbana,5,1402.38,No,No,Secundaria,4,94.0,1,13.59
Masculino,Rural,2,748.97,No,Sí,Primaria,3,95.0,0,15.47
Femenino,Rural,5,679.42,Sí,Sí,Primaria,4,63.2,3,11.82
Masculino,Rural,1,389.36,No,No,Primaria,5,84.9,4,11.19
Femenino,Urbana,3,3893.02,No,No,Primaria,2,93.8,0,15.31
Femenino,Rural,3,1951.94,No,Sí,Superior universitaria,8,88.5,0,15.04
Femenino,Urbana,2,2108.46,No,No,Superior técnica,1,85.0,1,14.55
Femenino,Rural,1,2099.99,No,No,Primaria,5,82.9,3,13.94
Masculino,Rural,3,706.75,Sí,Sí,Primaria,3,70.0,2,11.72
Masculino,Rural,6,643.0,No,No,Primaria,3,83.7,1,14.44
Femenino,Urbana,6,652.48,No,No,Secundaria,4,88.6,1,14.1
Femenino,Urbana,2,2925.47,Sí,No,Superior técnica,4,72.9,6,10.77
Femenino,Rural,6,939.83,Sí,No,Sin educación,5,61.8,2,10.1
Masculino,Rural,1,930.27,No,No,Secundaria,2,95.2,2,12.79
Masculino,Rural,4,554.37,No,No,Primaria,7,82.6,1,13.41
Femenino,Rural,9,347.41,Sí,Sí,Sin educación,8,71.4,2,11.87
Masculino,Urbana,7,3961.71,No,No,Superior universitaria,1,80.6,0,14.89
Masculino,Rural,9,407.64,Sí,No,Sin educación,1,76.2,4,11.3
Femenino,Rural,6,600.44,No,No,Sin educación,10,90.6,1,13.38
Femenino,Rural,2,997.17,Sí,No,Primaria,4,72.1,5,10.63
Masculino,Rural,2,2164.58,No,No,Secundaria,8,99.2,3,13.51
Masculino,Rural,6,694.14,Sí,No,Primaria,8,66.3,4,10.46
Femenino,Urbana,4,2927.44,No,No,Secundaria,8,84.1,1,14.65
Femenino,Rural,1,1065.72,No,Sí,Secundaria,4,94.7,1,13.22
Masculino,Rural,4,284.52,Sí,No,Sin educación,7,73.3,5,8.81
Femenino,Rural,2,609.87,No,No,Superior universitaria,12,100.0,1,15.35
Femenino,Rural,3,1417.74,Sí,No,Secundaria,5,77.4,3,11.89
Masculino,Urbana,4,977.96,No,Sí,Primaria,3,90.2,0,13.38
Masculino,Rural,5,1374.67,Sí,Sí,Primaria,6,76.7,1,13.08
Masculino,Rural,6,928.8,No,No,Secundaria,12,89.4,4,11.9
Femenino,Rural,3,1647.26,No,No,Superior técnica,3,95.1,2,13.48
Femenino,Urbana,3,2070.56,No,No,Superior universitaria,3,91.7,0,15.69
Masculino,Rural,1,643.59,Sí,No,Secundaria,3,69.8,4,9.97
Masculino,Rural,6,625.58,Sí,Sí,Secundaria,9,82.5,0,13.81
Masculino,Rural,5,1122.49,No,No,Superior universitaria,7,83.9,1,14.59
Masculino,Rural,6,661.15,No,No,Primaria,7,87.1,1,13.03
Femenino,Urbana,5,1715.69,No,No,Secundaria,2,91.5,0,15.45
Masculino,Rural,2,796.6,Sí,Sí,Secundaria,8,85.6,1,11.96
Masculino,Rural,5,708.24,Sí,No,Secundaria,6,70.7,1,11.56
Femenino,Rural,3,842.35,Sí,Sí,Primaria,5,74.8,1,13.27
Masculino,Rural,2,1138.16,Sí,No,Primaria,9,78.8,4,11.89
Femenino,Rural,9,737.31,Sí,Sí,Primaria,10,78.3,0,13.95
Femenino,Urbana,3,1395.74,No,No,Secundaria,5,91.0,2,12.65
Masculino,Rural,3,487.18,No,No,Primaria,7,83.2,1,11.8
Femenino,Urbana,7,3049.9,Sí,No,Superior técnica,6,79.2,0,13.18
Masculino,Rural,7,1012.2,No,No,Primaria,4,82.8,0,15.4
Femenino,Rural,9,1394.53,No,Sí,Secundaria,5,91.3,0,17.26
Masculino,Urbana,9,3012.17,Sí,No,Superior universitaria,5,82.1,3,12.76
Masculino,Rural,2,1203.41,No,No,Primaria,7,85.0,1,12.63
Femenino,Rural,4,1282.5,Sí,No,Superior universitaria,7,73.9,2,12.46
Masculino,Rural,1,1445.82,Sí,Sí,Primaria,7,82.8,0,13.59
Masculino,Urbana,8,2518.27,Sí,No,Secundaria,4,64.2,3,11.45
Masculino,Urbana,7,2943.16,No,Sí,Primaria,4,81.6,2,12.93
Femenino,Urbana,1,5136.3,No,No,Primaria,7,86.6,2,14.69
Femenino,Urbana,3,851.05,Sí,No,Superior técnica,5,66.1,2,13.02
Femenino,Rural,7,925.3,No,Sí,Secundaria,12,90.9,0,14.89
Femenino,Rural,1,698.09,Sí,Sí,Primaria,3,78.2,1,12.17
Masculino,Rural,8,1294.67,No,Sí,Sin educación,7,86.6,2,13.0
Masculino,Urbana,4,3238.62,No,No,Superior universitaria,3,83.3,1,15.32
Masculino,Rural,7,1070.4,Sí,No,Secundaria,6,73.7,1,13.5
Masculino,Rural,1,657.18,No,Sí,Primaria,6,84.0,2,12.51
Masculino,Rural,3,902.78,No,No,Superior técnica,2,86.5,2,12.9
Femenino,Urbana,8,2451.87,No,No,Superior técnica,4,86.0,0,15.78
Femenino,Rural,3,858.93,Sí,No,Superior universitaria,5,75.6,1,13.23
Masculino,Urbana,4,2109.99,No,Sí,Superior técnica,5,96.6,0,17.1
Masculino,Urbana,6,1094.69,Sí,Sí,Secundaria,7,73.5,2,12.75
Masculino,Urbana,2,4382.47,No,No,Superior técnica,3,83.8,2,14.29
Femenino,Rural,3,844.97,Sí,No,Secundaria,2,70.9,2,11.83
Masculino,Rural,6,1314.93,No,Sí,Primaria,11,72.0,0,12.87
Masculino,Urbana,6,6249.27,No,No,Superior universitaria,4,92.3,2,14.39
Femenino,Urbana,8,1565.56,No,No,Secundaria,5,87.4,1,13.44
Masculino,Rural,2,1254.2,No,No,Primaria,6,92.1,3,12.61
Masculino,Rural,7,681.0,Sí,No,Sin educación,6,71.9,3,10.78
