X1_sexo,X2_zona,X3_ciclo,X4_ingreso_familiar,X5_trabaja,X6_beca,X7_educ_jefe,X8_tam_familiar,X9_asistencia,X10_cursos_desaprobados,X11_promedio_final
Masculino,Rural,2,569.26,No,No,Primaria,5,84.8,2,13.1
Femenino,Rural,7,1540.72,No,Sí,Secundaria,6,84.4,3,13.1
Masculino,Rural,4,967.49,Sí,No,Primaria,6,83.5,1,13.1
Femenino,Urbana,1,2193.31,No,No,Sin educación,1,81.9,1,13.1
Masculino,Rural,4,560.15,No,No,Primaria,3,93.5,2,13.1
Femenino,Rural,8,646.95,No,No,Secundaria,2,75.9,1,13.1
Masculino,Rural,9,1342.51,Sí,No,Superior universitaria,5,61.1,0,13.1
Masculino,Urbana,5,3196.37,Sí,No,Superior técnica,3,81.3,1,13.1
Masculino,Urbana,5,1068.77,Sí,No,Secundaria,4,71.4,2,13.1
Femenino,Urbana,1,1420.39,No,No,Secundaria,3,100.0,3,13.1
Masculino,Rural,4,731.81,Sí,Sí,Secundaria,2,80.2,2,13.1
Masculino,Urbana,5,1345.3,No,No,Sin educación,5,97.6,1,13.1
Femenino,Rural,10,974.95,Sí,Sí,Secundaria,10,71.6,2,13.1
Masculino,Rural,8,1026.13,No,Sí,Secundaria,8,85.7,3,13.1
Femenino,Rural,8,543.5,No,No,Primaria,4,89.4,1,13.1
Femenino,Rural,6,318.14,No,No,Primaria,7,77.9,2,13.1
Femenino,Rural,10,1418.17,Sí,Sí,Primaria,4,76.1,1,13.1
Femenino,Rural,8,2880.33,Sí,No,Primaria,10,66.4,1,13.1
Femenino,Rural,1,1194.29,No,No,Primaria,6,87.8,2,13.1
Masculino,Urbana,4,1203.98,No,No,Secundaria,9,82.2,2,13.1
Masculino,Rural,3,900.47,Sí,Sí,Primaria,9,77.0,1,13.1
Masculino,Rural,1,711.93,Sí,No,Primaria,10,73.7,1,13.09
Femenino,Urbana,1,2163.54,No,No,Superior técnica,2,79.9,0,13.09
Masculino,Rural,8,968.01,No,No,Sin educación,8,95.0,0,13.09
Femenino,Rural,7,588.96,Sí,No,Primaria,8,76.7,1,13.09
Masculino,Rural,7,839.38,Sí,No,Primaria,6,73.7,1,13.09
Femenino,Rural,6,525.09,No,No,Sin educación,3,95.3,1,13.09
Masculino,Urbana,3,1231.27,No,No,Secundaria,5,83.7,1,13.09
Masculino,Rural,4,1450.21,No,No,Sin educación,5,84.4,2,13.09
Masculino,Urbana,10,1468.47,Sí,Sí,Secundaria,5,78.4,1,13.09
Femenino,Rural,5,1795.74,No,No,Sin educación,7,89.2,2,13.09
Masculino,Rural,1,2131.4,No,No,Primaria,7,93.4,3,13.09
Femenino,Rural,8,1018.67,No,No,Primaria,7,82.5,2,13.09
Femenino,Urbana,5,3290.39,No,Sí,Secundaria,3,93.5,2,13.09
Masculino,Rural,3,987.48,No,No,Primaria,6,84.1,2,13.09
Femenino,Rural,2,896.16,No,Sí,Sin educación,6,86.5,2,13.09
Masculino,Rural,4,1164.36,No,Sí,Secundaria,8,77.7,0,13.09
Masculino,Rural,9,658.81,No,No,Primaria,5,83.2,2,13.09
Femenino,Rural,4,917.93,Sí,No,Primaria,3,71.2,1,13.09
Femenino,Rural,2,832.91,No,No,Primaria,4,81.3,4,13.09
Femenino,Rural,1,966.76,No,No,Sin educación,5,87.5,1,13.09
Femenino,Rural,8,1399.41,Sí,No,Secundaria,7,79.9,2,13.09
Femenino,Rural,6,582.71,No,No,Superior técnica,2,83.2,1,13.09
Femenino,Rural,6,691.94,No,No,Sin educación,2,84.1,2,13.09
Masculino,Urbana,5,1361.74,Sí,Sí,Secundaria,5,82.7,2,13.09
Masculino,Urbana,6,1707.31,Sí,Sí,Secundaria,5,80.4,1,13.09
Femenino,Rural,5,1652.31,No,No,Superior técnica,8,84.3,3,13.09
Masculino,Rural,10,640.11,No,No,Superior técnica,8,91.2,2,13.09
Femenino,Urbana,3,4462.43,Sí,No,Superior técnica,2,76.2,2,13.09
Femenino,Rural,4,380.35,No,No,Primaria,12,87.3,1,13.09
Masculino,Rural,4,674.55,No,No,Secundaria,10,78.6,1,13.09
Femenino,Rural,7,6850.06,No,No,Superior técnica,9,76.4,2,13.09
Masculino,Rural,1,1225.62,No,No,Sin educación,6,91.6,1,13.09
Masculino,Rural,6,207.98,No,No,Primaria,2,83.3,2,13.09
Femenino,Rural,1,873.77,No,Sí,Sin educación,7,92.7,2,13.09
Masculino,Rural,1,1383.76,No,No,Primaria,8,89.1,2,13.09
Femenino,Rural,3,1789.84,No,No,Sin educación,3,83.2,0,13.09
Masculino,Rural,5,1809.54,No,No,Primaria,3,93.7,1,13.09
Femenino,Urbana,6,2216.36,Sí,No,Sin educación,4,75.3,1,13.09
Femenino,Rural,1,2542.64,No,No,Primaria,9,86.1,2,13.09
Masculino,Rural,1,1334.03,No,No,Primaria,5,89.2,1,13.09
Masculino,Rural,7,441.52,Sí,No,Primaria,1,66.1,0,13.09
Masculino,Urbana,1,7603.75,No,No,Secundaria,7,92.2,1,13.09
Masculino,Rural,10,981.42,Sí,No,Sin educación,4,81.8,1,13.09
Masculino,Urbana,1,1363.45,No,No,Superior técnica,10,96.8,2,13.09
Femenino,Urbana,3,2729.5,No,No,Superior técnica,4,83.4,2,13.09
Femenino,Urbana,6,5353.89,No,No,Primaria,6,89.3,1,13.08
Masculino,Rural,4,960.2,No,No,Secundaria,6,72.2,1,13.08
Masculino,Rural,8,365.53,Sí,Sí,Primaria,8,77.5,1,13.08
Femenino,Rural,10,1611.75,Sí,No,Primaria,11,73.3,0,13.08
Femenino,Rural,2,471.47,No,No,Secundaria,5,93.2,3,13.08
Femenino,Rural,6,1761.17,No,No,Sin educación,4,88.2,1,13.08
Masculino,Rural,9,823.78,No,No,Primaria,6,88.8,1,13.08
Masculino,Rural,7,2127.65,Sí,Sí,Primaria,7,74.3,0,13.08
Masculino,Rural,5,1374.67,Sí,Sí,Primaria,6,76.7,1,13.08
Masculino,Urbana,3,1346.07,No,No,Superior técnica,7,84.9,2,13.08
Masculino,Rural,6,558.79,Sí,Sí,Sin educación,3,82.7,1,13.08
Masculino,Rural,1,892.55,No,No,Primaria,7,83.8,1,13.08
Femenino,Rural,5,2117.1,No,No,Primaria,2,86.8,1,13.08
Femenino,Urbana,2,5542.75,Sí,No,Superior técnica,5,72.4,3,13.08
Femenino,Urbana,2,1664.99,Sí,Sí,Primaria,5,85.6,1,13.08
Femenino,Urbana,3,1215.81,No,No,Secundaria,4,76.1,3,13.08
Masculino,Rural,8,1018.93,No,No,Primaria,6,88.8,1,13.08
Masculino,Rural,8,1064.31,No,No,Primaria,6,93.0,2,13.08
Femenino,Rural,5,659.12,Sí,No,Superior técnica,5,73.9,1,13.08
Masculino,Rural,7,806.48,Sí,Sí,Primaria,2,84.2,1,13.08
Femenino,Urbana,6,4396.24,Sí,No,Primaria,4,83.3,1,13.08
Femenino,Rural,4,517.73,No,Sí,Primaria,6,91.7,1,13.08
Masculino,Urbana,1,3393.17,No,No,Primaria,5,92.7,2,13.08
Masculino,Rural,1,808.68,No,No,Primaria,6,94.5,1,13.08
Masculino,Rural,4,1347.64,Sí,No,Secundaria,6,74.1,2,13.08
Femenino,Rural,7,885.4,Sí,No,Secundaria,2,78.1,1,13.08
Femenino,Urbana,2,1436.12,No,No,Primaria,6,91.3,2,13.08
Femenino,Rural,8,630.23,No,No,Secundaria,7,83.5,1,13.08
Femenino,Urbana,8,893.16,No,No,Primaria,3,92.3,2,13.08
Masculino,Urbana,8,3490.8,No,No,Secundaria,2,85.3,2,13.08
Masculino,Urbana,5,1163.95,No,No,Primaria,2,85.9,0,13.08
Femenino,Rural,2,583.15,No,Sí,Superior técnica,5,90.1,1,13.08
Femenino,Urbana,9,4918.15,Sí,No,Primaria,5,77.8,1,13.08
Femenino,Urbana,6,1725.9,No,No,Secundaria,4,82.2,2,13.08
Masculino,Rural,5,1496.05,Sí,Sí,Superior técnica,1,60.6,1,13.08
Masculino,Rural,3,1626.58,Sí,Sí,Primaria,4,80.5,0,13.08
Masculino,Rural,3,1069.1,No,No,Secundaria,5,86.1,1,13.08
Femenino,Urbana,2,1565.82,No,No,Primaria,7,89.4,3,13.08
Femenino,Rural,4,1205.66,Sí,Sí,Secundaria,5,75.9,1,13.08
Masculino,Urbana,2,420.2,No,No,Primaria,4,89.3,2,13.07
Masculino,Rural,10,338.7,Sí,No,Superior universitaria,9,80.4,0,13.07
Masculino,Rural,6,1344.87,No,Sí,Secundaria,7,79.6,2,13.07
Masculino,Urbana,6,297.24,No,No,Sin educación,2,87.5,0,13.07
Femenino,Urbana,5,1769.74,Sí,No,Secundaria,4,71.5,1,13.07
Masculino,Urbana,5,6216.8,No,No,Secundaria,7,82.1,2,13.07
Masculino,Rural,8,860.39,No,No,Secundaria,14,95.2,2,13.07
Masculino,Urbana,8,1608.87,No,No,Secundaria,9,94.9,3,13.07
Masculino,Rural,5,680.66,Sí,No,Primaria,9,74.2,0,13.07
Masculino,Urbana,1,3809.08,No,No,Superior universitaria,5,100.0,3,13.07
Masculino,Urbana,7,3054.08,Sí,No,Primaria,4,73.8,0,13.07
Femenino,Rural,2,476.81,No,No,Superior técnica,4,82.1,1,13.07
Masculino,Rural,5,969.6,No,No,Secundaria,6,79.8,2,13.07
Masculino,Rural,3,1740.56,No,No,Sin educación,9,84.5,0,13.07
Masculino,Rural,6,683.72,No,Sí,Primaria,2,79.2,0,13.07
Femenino,Rural,1,2435.25,Sí,Sí,Primaria,3,80.6,2,13.07
Masculino,Rural,10,581.18,Sí,Sí,Primaria,7,78.2,1,13.07
Femenino,Rural,5,2055.04,No,No,Superior técnica,11,78.8,2,13.07
Femenino,Rural,3,1093.19,Sí,Sí,Primaria,5,82.5,2,13.07
Femenino,Rural,4,1665.0,Sí,No,Superior universitaria,5,75.8,0,13.07
Femenino,Rural,7,719.6,No,No,Secundaria,9,85.3,1,13.07
Femenino,Urbana,5,1495.02,Sí,Sí,Secundaria,4,87.0,0,13.07
Masculino,Rural,1,2653.2,No,No,Primaria,9,84.1,2,13.07
Femenino,Rural,8,1007.14,Sí,No,Primaria,8,73.7,1,13.07
Femenino,Urbana,5,3604.35,No,No,Sin educación,5,86.7,1,13.07
Masculino,Rural,8,1397.42,Sí,No,Superior universitaria,12,74.0,3,13.07
Masculino,Urbana,3,1540.22,No,No,Superior técnica,6,79.9,0,13.07
Masculino,Rural,3,545.54,Sí,Sí,Primaria,7,75.5,0,13.07
Femenino,Rural,1,596.2,No,Sí,Primaria,5,84.0,1,13.07
Masculino,Rural,3,2632.69,No,No,Superior universitaria,5,85.2,3,13.07
Masculino,Urbana,2,2392.3,No,No,Secundaria,4,88.1,3,13.07
Femenino,Urbana,2,2888.29,No,No,Superior universitaria,5,93.6,3,13.07
Femenino,Urbana,3,1906.5,Sí,No,Secundaria,9,71.3,1,13.07
Femenino,Rural,8,878.44,No,No,Secundaria,5,77.1,1,13.07
Femenino,Rural,7,806.94,Sí,No,Secundaria,8,81.5,2,13.07
Femenino,Rural,10,753.76,Sí,No,Superior técnica,6,71.8,2,13.07
Femenino,Rural,5,505.74,No,No,Sin educación,9,85.1,0,13.07
Femenino,Urbana,7,1072.48,No,No,Secundaria,2,93.2,2,13.07
Femenino,Rural,10,827.74,Sí,No,Secundaria,3,76.6,1,13.06
Masculino,Urbana,9,1581.56,No,No,Sin educación,4,78.9,0,13.06
Femenino,Rural,4,1376.97,No,No,Secundaria,6,80.6,1,13.06
Femenino,Urbana,4,4371.75,Sí,No,Superior universitaria,3,75.0,2,13.06
Femenino,Rural,4,3203.66,No,No,Secundaria,3,77.8,3,13.06
Femenino,Rural,5,1676.81,No,No,Superior técnica,5,76.3,2,13.06
Masculino,Urbana,7,1299.82,Sí,Sí,Secundaria,4,78.1,1,13.06
Femenino,Rural,1,1120.3,No,Sí,Primaria,10,80.6,3,13.06
Femenino,Rural,5,1593.47,Sí,No,Superior técnica,10,86.2,1,13.06
Femenino,Rural,1,612.46,Sí,No,Secundaria,7,78.3,1,13.06
Masculino,Urbana,9,3031.66,No,No,Secundaria,1,80.6,2,13.06
Masculino,Urbana,7,5215.66,Sí,No,Primaria,4,63.3,2,13.06
Femenino,Rural,1,1707.78,No,No,Primaria,5,81.3,3,13.06
Femenino,Rural,4,1302.99,No,No,Superior técnica,9,85.1,3,13.06
Masculino,Urbana,4,1804.12,No,No,Secundaria,5,81.0,2,13.06
Masculino,Rural,6,850.68,Sí,No,Superior técnica,4,70.8,1,13.06
Masculino,Urbana,7,901.26,Sí,No,Secundaria,3,78.5,2,13.06
Femenino,Urbana,3,1614.29,No,No,Secundaria,4,90.7,3,13.06
Femenino,Urbana,5,1783.94,No,No,Secundaria,7,76.9,1,13.06
Femenino,Urbana,1,2313.38,No,No,Primaria,4,82.8,1,13.06
Femenino,Rural,3,3114.29,Sí,Sí,Secundaria,6,73.6,1,13.06
Femenino,Rural,4,1422.19,Sí,No,Primaria,11,70.3,1,13.06
Masculino,Urbana,1,2355.41,Sí,No,Superior universitaria,3,81.7,2,13.06
Masculino,Urbana,2,987.77,No,No,Primaria,2,83.4,1,13.06
Masculino,Rural,2,896.75,No,No,Secundaria,7,97.0,2,13.06
Masculino,Urbana,9,904.38,No,No,Primaria,5,89.8,1,13.06
Masculino,Urbana,4,2377.98,No,No,Primaria,9,81.8,1,13.06
Femenino,Urbana,3,1766.47,No,Sí,Primaria,1,93.9,2,13.06
Femenino,Rural,6,1697.84,No,No,Sin educación,4,75.0,1,13.06
Femenino,Urbana,1,3675.39,Sí,No,Superior universitaria,8,88.6,3,13.06
Masculino,Rural,3,3618.7,No,No,Secundaria,6,86.1,2,13.06
Masculino,Rural,2,1372.41,No,Sí,Primaria,4,93.4,2,13.06
Masculino,Rural,7,584.75,Sí,No,Primaria,9,78.5,1,13.06
Masculino,Rural,8,1316.71,Sí,No,Secundaria,6,67.8,2,13.06
Masculino,Rural,6,1313.03,No,No,Secundaria,9,79.6,1,13.06
Masculino,Urbana,7,1122.43,No,No,Sin educación,5,77.8,1,13.06
Masculino,Rural,2,439.97,No,Sí,Sin educación,5,95.1,3,13.05
Femenino,Rural,3,735.21,Sí,Sí,Primaria,8,76.1,0,13.05
Femenino,Rural,6,637.34,No,No,Primaria,8,80.0,1,13.05
Masculino,Rural,1,626.23,Sí,Sí,Primaria,2,80.1,2,13.05
Masculino,Rural,7,1604.59,Sí,No,Primaria,10,80.3,0,13.05
Femenino,Rural,3,634.38,No,Sí,Sin educación,7,73.5,3,13.05
Masculino,Urbana,3,1353.09,No,No,Superior universitaria,8,80.8,2,13.05
Femenino,Rural,2,2076.1,No,No,Primaria,6,81.9,3,13.05
Masculino,Rural,5,825.57,No,No,Primaria,9,78.3,2,13.05
Femenino,Urbana,4,1583.85,Sí,No,Superior técnica,2,71.0,1,13.05
Masculino,Rural,9,1253.87,Sí,No,Secundaria,6,78.3,3,13.05
Femenino,Rural,4,1117.94,Sí,No,Superior técnica,6,72.6,2,13.05
Femenino,Rural,1,1705.68,No,No,Secundaria,2,90.7,1,13.05
Masculino,Rural,2,472.42,No,Sí,Primaria,7,93.1,2,13.05
Femenino,Urbana,6,800.26,Sí,No,Primaria,6,85.9,1,13.05
Femenino,Rural,5,1037.97,Sí,Sí,Primaria,6,74.1,1,13.05
Masculino,Rural,2,507.99,Sí,No,Superior técnica,7,80.6,2,13.05
Femenino,Rural,10,939.46,Sí,No,Secundaria,4,66.2,1,13.05
Femenino,Rural,1,1803.5,Sí,Sí,Secundaria,6,82.1,3,13.05
Femenino,Urbana,6,2718.06,Sí,No,Secundaria,2,72.0,2,13.05
Masculino,Rural,1,1850.61,Sí,No,Superior técnica,11,72.6,1,13.05
Femenino,Urbana,2,1111.06,No,No,Secundaria,1,89.1,3,13.05
Femenino,Rural,2,3133.34,No,No,Secundaria,3,81.1,2,13.05
Masculino,Rural,10,1195.19,Sí,Sí,Primaria,5,74.2,2,13.05
Femenino,Urbana,6,1488.73,Sí,No,Secundaria,7,74.5,2,13.05
Masculino,Urbana,6,1235.05,Sí,No,Secundaria,6,79.1,1,13.05
Masculino,Urbana,4,742.69,No,No,Secundaria,7,84.8,1,13.05
Masculino,Rural,8,411.69,No,Sí,Sin educación,5,86.7,0,13.05
Femenino,Rural,3,1769.87,No,Sí,Primaria,5,82.7,3,13.05
Masculino,Urbana,10,949.89,No,No,Primaria,6,93.9,3,13.05
Masculino,Rural,9,838.88,Sí,No,Secundaria,9,65.6,2,13.05
Femenino,Rural,7,1219.64,Sí,No,Sin educación,4,73.4,3,13.05
Femenino,Rural,10,868.07,Sí,No,Primaria,1,74.1,2,13.05
Femenino,Rural,5,1749.74,Sí,Sí,Sin educación,9,72.5,0,13.05
Femenino,Urbana,2,2539.7,Sí,No,Superior técnica,2,75.4,2,13.05
Femenino,Rural,3,1385.95,No,No,Secundaria,7,83.3,4,13.05
Femenino,Urbana,1,1767.39,No,No,Primaria,2,93.0,2,13.04
Masculino,Rural,4,684.93,Sí,No,Secundaria,4,88.6,2,13.04
Femenino,Urbana,2,1330.91,Sí,No,Superior técnica,8,78.4,3,13.04
Masculino,Rural,5,663.78,No,No,Sin educación,9,85.4,1,13.04
Femenino,Urbana,3,1093.5,No,No,Primaria,4,88.7,1,13.04
Femenino,Urbana,7,2443.22,No,No,Primaria,5,77.8,2,13.04
Masculino,Urbana,7,3089.81,No,No,Superior técnica,6,80.7,1,13.04
Femenino,Urbana,4,1123.37,Sí,No,Primaria,7,73.6,1,13.04
Femenino,Urbana,7,3353.26,No,No,Secundaria,4,89.7,2,13.04
Femenino,Urbana,1,1359.89,No,No,Secundaria,9,82.1,3,13.04
Femenino,Urbana,7,2359.29,No,No,Secundaria,1,85.1,1,13.04
Femenino,Rural,8,331.82,Sí,No,Primaria,4,67.4,3,13.04
Masculino,Urbana,1,6197.88,No,No,Secundaria,5,86.3,2,13.04
Masculino,Urbana,6,2048.69,Sí,No,Primaria,3,70.5,1,13.04
Femenino,Rural,2,606.57,No,Sí,Primaria,6,89.0,4,13.04
Femenino,Rural,5,696.08,Sí,No,Sin educación,10,72.5,0,13.04
Femenino,Rural,1,726.7,No,No,Primaria,9,85.3,1,13.04
Femenino,Rural,3,1337.98,No,No,Secundaria,5,86.5,1,13.04
Masculino,Rural,8,1772.87,No,Sí,Sin educación,7,85.5,3,13.04
Femenino,Rural,1,2756.19,No,No,Secundaria,5,80.2,1,13.04
Femenino,Rural,3,1759.39,No,No,Secundaria,12,89.2,2,13.04
Masculino,Rural,8,895.51,Sí,No,Primaria,4,77.8,2,13.04
Masculino,Rural,3,686.83,Sí,Sí,Sin educación,8,81.9,0,13.04
Femenino,Rural,5,1244.95,No,Sí,Primaria,4,78.7,0,13.04
Femenino,Rural,3,665.74,No,No,Primaria,6,100.0,2,13.04
Masculino,Rural,1,2232.85,No,No,Primaria,7,77.9,1,13.04
Masculino,Rural,1,368.23,No,No,Superior técnica,7,93.9,3,13.04
Masculino,Rural,7,783.36,Sí,Sí,Primaria,5,78.9,1,13.04
Masculino,Urbana,8,522.06,No,No,Secundaria,7,83.1,2,13.04
Femenino,Rural,1,1157.75,No,No,Superior técnica,4,87.6,2,13.04
Masculino,Rural,9,1031.13,No,No,Secundaria,4,81.9,0,13.04
Femenino,Urbana,7,3982.81,Sí,No,Superior universitaria,5,75.9,2,13.04
Femenino,Urbana,8,1169.95,No,No,Secundaria,4,93.6,1,13.04
Masculino,Urbana,4,1899.58,No,No,Secundaria,2,90.2,3,13.04
Masculino,Urbana,2,2852.17,Sí,No,Superior universitaria,4,74.2,3,13.04
Masculino,Urbana,7,1767.58,Sí,Sí,Primaria,3,83.5,1,13.03
Femenino,Rural,4,1869.15,No,No,Secundaria,5,78.7,2,13.03
Masculino,Rural,1,2824.24,No,Sí,Secundaria,3,90.8,3,13.03
Masculino,Urbana,4,2296.85,No,No,Secundaria,2,92.4,3,13.03
Femenino,Urbana,8,3090.85,No,No,Primaria,3,76.4,2,13.03
Masculino,Urbana,4,1150.49,No,No,Secundaria,1,82.0,3,13.03
Masculino,Rural,10,1341.74,Sí,No,Superior técnica,4,77.5,2,13.03
Masculino,Rural,1,870.56,Sí,Sí,Primaria,7,73.1,1,13.03
Masculino,Rural,1,646.05,No,No,Primaria,6,87.4,2,13.03
Masculino,Rural,4,541.49,Sí,No,Secundaria,6,69.1,2,13.03
Masculino,Urbana,5,1403.11,Sí,No,Secundaria,4,76.7,2,13.03
Femenino,Rural,1,1423.57,Sí,No,Superior universitaria,9,83.0,2,13.03
Masculino,Rural,2,335.67,Sí,No,Superior universitaria,3,74.9,4,13.03
Masculino,Urbana,2,1481.95,No,No,Primaria,2,86.6,4,13.03
Femenino,Rural,8,951.24,Sí,No,Primaria,1,68.6,0,13.03
Femenino,Rural,7,1379.7,Sí,No,Superior universitaria,5,70.5,2,13.03
Femenino,Rural,6,896.38,Sí,No,Primaria,8,76.3,0,13.03
Masculino,Rural,10,785.09,Sí,Sí,Secundaria,6,75.2,1,13.03
Femenino,Rural,9,631.23,Sí,No,Secundaria,7,70.6,1,13.03
Masculino,Rural,4,772.41,No,Sí,Sin educación,4,74.5,0,13.03
Femenino,Rural,8,1268.55,Sí,No,Superior técnica,4,75.7,2,13.03
Femenino,Rural,4,1641.92,Sí,No,Superior universitaria,6,68.6,0,13.03
Femenino,Urbana,6,3871.55,No,No,Primaria,4,88.1,3,13.03
Femenino,Urbana,3,3225.37,No,No,Primaria,5,94.3,1,13.03
Masculino,Urbana,5,2847.98,No,No,Secundaria,2,80.2,2,13.03
Femenino,Urbana,5,3669.64,No,No,Primaria,3,79.2,1,13.03
Masculino,Rural,6,661.15,No,No,Primaria,7,87.1,1,13.03
Femenino,Urbana,1,2340.04,No,No,Primaria,2,85.8,2,13.03
Femenino,Rural,6,343.73,Sí,No,Superior técnica,7,67.1,1,13.03
Masculino,Urbana,1,3032.81,No,No,Primaria,1,82.6,3,13.03
Femenino,Rural,4,622.91,Sí,Sí,Primaria,6,78.7,1,13.03
Masculino,Rural,4,1095.35,No,Sí,Primaria,3,87.0,2,13.03
Femenino,Urbana,1,1260.46,No,No,Secundaria,3,96.9,4,13.03
Femenino,Rural,5,876.21,Sí,Sí,Secundaria,5,69.6,1,13.03
Masculino,Urbana,7,3830.04,Sí,No,Secundaria,3,64.9,0,13.03
Masculino,Rural,7,1188.24,Sí,Sí,Sin educación,3,76.7,1,13.03
Femenino,Urbana,3,2626.16,Sí,No,Primaria,11,72.0,1,13.03
Femenino,Rural,2,1109.19,Sí,No,Superior técnica,4,72.8,1,13.03
Masculino,Rural,3,741.77,Sí,No,Secundaria,6,80.4,1,13.03
Masculino,Urbana,8,828.22,Sí,No,Secundaria,4,90.6,3,13.03
Masculino,Rural,1,785.42,Sí,Sí,Superior universitaria,3,85.2,1,13.03
Femenino,Rural,3,840.97,Sí,No,Sin educación,4,75.0,1,13.03
Masculino,Urbana,4,2135.68,No,No,Secundaria,6,80.8,1,13.03
Masculino,Urbana,3,1265.41,Sí,Sí,Superior técnica,7,71.2,1,13.03
Masculino,Urbana,10,1461.43,No,No,Secundaria,11,88.4,1,13.03
Femenino,Urbana,8,1560.23,Sí,No,Superior técnica,4,72.0,1,13.02
Femenino,Urbana,2,1800.91,Sí,No,Secundaria,8,83.2,4,13.02
Femenino,Rural,1,565.78,Sí,Sí,Sin educación,4,79.0,2,13.02
Femenino,Rural,3,545.85,No,No,Primaria,5,79.8,0,13.02
Masculino,Rural,1,1035.06,No,No,Primaria,7,100.0,2,13.02
Masculino,Rural,3,1067.16,Sí,No,Secundaria,4,78.6,0,13.02
Masculino,Rural,4,421.79,Sí,Sí,Primaria,7,81.5,2,13.02
Femenino,Urbana,3,2238.28,No,No,Secundaria,5,76.8,2,13.02
Femenino,Rural,10,943.84,Sí,Sí,Primaria,4,84.9,1,13.02
Masculino,Rural,7,1416.78,No,No,Primaria,11,79.2,0,13.02
Femenino,Urbana,9,1787.67,No,No,Primaria,1,81.9,1,13.02
Femenino,Rural,2,460.53,No,No,Primaria,8,86.1,0,13.02
Masculino,Urbana,8,1817.64,No,No,Primaria,5,74.1,2,13.02
Masculino,Rural,1,1683.44,No,No,Primaria,7,83.9,2,13.02
Masculino,Rural,7,3348.39,Sí,Sí,Superior técnica,4,80.6,3,13.02
Femenino,Rural,4,1549.02,Sí,No,Secundaria,7,73.9,1,13.02
Masculino,Rural,9,2753.99,No,No,Secundaria,4,86.1,0,13.02
Femenino,Urbana,6,1134.48,Sí,Sí,Primaria,1,74.2,1,13.02
Masculino,Rural,3,2116.75,Sí,No,Superior universitaria,5,77.2,1,13.02
Femenino,Rural,8,1290.01,No,No,Secundaria,5,74.9,1,13.02
Femenino,Urbana,7,3320.59,Sí,No,Secundaria,6,78.7,2,13.02
Femenino,Urbana,3,851.05,Sí,No,Superior técnica,5,66.1,2,13.02
Masculino,Urbana,10,1425.46,No,No,Superior técnica,6,90.6,3,13.02
Femenino,Urbana,4,3066.97,No,No,Primaria,7,91.5,3,13.02
Masculino,Urbana,1,1376.47,No,No,Secundaria,8,87.4,2,13.02
Masculino,Urbana,7,804.61,No,No,Secundaria,1,82.7,1,13.02
Masculino,Rural,9,2137.03,Sí,No,Primaria,2,70.6,1,13.02
Femenino,Urbana,1,2510.65,No,No,Secundaria,7,86.6,4,13.02
Femenino,Urbana,9,3329.19,No,No,Primaria,5,70.9,2,13.02
Femenino,Rural,1,1018.56,No,No,Primaria,6,84.3,4,13.02
Masculino,Rural,4,1072.12,No,No,Sin educación,8,79.3,0,13.02
Masculino,Urbana,5,2569.84,No,No,Primaria,5,84.1,1,13.02
Masculino,Rural,2,1118.1,No,No,Superior técnica,6,90.4,3,13.02
Femenino,Urbana,6,3584.61,No,No,Secundaria,3,77.6,3,13.02
Femenino,Rural,8,853.11,Sí,Sí,Primaria,1,77.7,0,13.02
Femenino,Urbana,6,3063.17,No,No,Secundaria,5,81.4,2,13.02
Masculino,Urbana,7,1376.41,No,No,Secundaria,5,88.8,2,13.02
Masculino,Rural,2,2932.36,Sí,Sí,Secundaria,4,87.5,1,13.02
Femenino,Rural,1,1239.71,Sí,No,Secundaria,6,74.2,1,13.02
Masculino,Urbana,3,1422.26,Sí,No,Superior técnica,5,67.4,1,13.02
Masculino,Urbana,3,2049.81,No,No,Secundaria,2,76.4,2,13.02
Masculino,Rural,7,881.15,No,No,Primaria,9,91.4,1,13.01
Femenino,Urbana,7,1370.87,Sí,No,Superior universitaria,4,77.8,1,13.01
Femenino,Rural,5,1264.59,Sí,Sí,Primaria,10,77.5,3,13.01
Masculino,Rural,7,800.66,No,No,Superior técnica,5,80.6,3,13.01
Masculino,Urbana,2,4141.29,No,No,Secundaria,4,91.3,3,13.01
Femenino,Urbana,2,980.15,Sí,No,Superior técnica,2,71.8,1,13.01
Masculino,Urbana,3,1779.48,No,No,Secundaria,4,84.5,3,13.01
Femenino,Rural,2,832.37,Sí,No,Secundaria,7,86.5,3,13.01
Femenino,Urbana,1,2276.48,No,No,Primaria,3,92.1,1,13.01
Masculino,Urbana,4,2463.18,No,No,Secundaria,5,84.4,2,13.01
Masculino,Rural,7,1243.29,No,No,Superior técnica,7,84.7,1,13.01
Masculino,Rural,5,1975.92,No,No,Primaria,7,75.7,3,13.01
Masculino,Rural,4,298.46,Sí,Sí,Sin educación,7,76.9,1,13.01
Femenino,Rural,2,2896.02,Sí,No,Superior universitaria,12,76.8,1,13.01
Femenino,Rural,9,994.76,No,No,Superior universitaria,1,88.1,1,13.01
Masculino,Urbana,3,2109.69,No,No,Superior técnica,4,87.9,0,13.01
Femenino,Urbana,8,948.85,No,No,Primaria,4,86.7,2,13.01
Femenino,Rural,8,2053.99,Sí,Sí,Primaria,3,81.2,1,13.01
